,district_x,name,address_x,city,original_name_x,Match,simple_name,district_y,status,address_y,Score,,,
1765,Long Beach,reid-high-school,3701 E. Willow St.,Long Beach,Reid High School,"[('reid high', 90.0, 'reid-high')]",reid-high,,,,90,,,
1766,Long Beach,renaissance-high-school-for-the-arts,235 E. 8th St.,Long Beach,Renaissance High School for the Arts,"[('renaissance high school for the arts', 100.0, 'renaissance-high-school-for-the-arts')]",renaissance-high-school-for-the-arts,Long Beach Unified,Active,235 East 8th St.,100,,,
1767,Long Beach,riley-elementary,3319 E. Sandwood St.,Lakewood,Riley Elementary,"[('riley elementary', 100.0, 'riley-elementary')]",riley-elementary,Long Beach Unified,Active,3319 Sandwood St.,100,,,
1768,Long Beach,riley-elementary,3319 E. Sandwood St.,Lakewood,Riley Elementary,"[('riley elementary', 100.0, 'riley-elementary')]",riley-elementary,San Bernardino City Unified,Active,1266 North G St.,100,,,
1769,Long Beach,robinson-(k-8),2750 Pine Ave.,Long Beach,Robinson (K-8),[],,,,,,,,
1770,Long Beach,rogers-middle,365 Monrovia Ave.,Long Beach,Rogers Middle,"[('rogers middle', 100.0, 'rogers-middle')]",rogers-middle,Long Beach Unified,Active,365 Monrovia Ave.,100,,,
1771,Long Beach,roosevelt-elementary,1574 Linden Ave.,Long Beach,Roosevelt Elementary,"[('roosevelt elementary', 100.0, 'roosevelt-elementary')]",roosevelt-elementary,San Leandro Unified,Active,951 Dowling Blvd.,100,,,
1772,Long Beach,roosevelt-elementary,1574 Linden Ave.,Long Beach,Roosevelt Elementary,"[('roosevelt elementary', 100.0, 'roosevelt-elementary')]",roosevelt-elementary,Central Unified,Active,2600 North Garfield Ave.,100,,,
1773,Long Beach,roosevelt-elementary,1574 Linden Ave.,Long Beach,Roosevelt Elementary,"[('roosevelt elementary', 100.0, 'roosevelt-elementary')]",roosevelt-elementary,Kingsburg Elementary Charter,Active,1185 Tenth St.,100,,,
1774,Long Beach,roosevelt-elementary,1574 Linden Ave.,Long Beach,Roosevelt Elementary,"[('roosevelt elementary', 100.0, 'roosevelt-elementary')]",roosevelt-elementary,McKinley-Roosevelt Union Eleme,Merged,2600 N. Garfield,100,,,
1775,Long Beach,roosevelt-elementary,1574 Linden Ave.,Long Beach,Roosevelt Elementary,"[('roosevelt elementary', 100.0, 'roosevelt-elementary')]",roosevelt-elementary,Bakersfield City,Active,2324 Verde St.,100,,,
1776,Long Beach,roosevelt-elementary,1574 Linden Ave.,Long Beach,Roosevelt Elementary,"[('roosevelt elementary', 100.0, 'roosevelt-elementary')]",roosevelt-elementary,Taft City,Active,811 Sixth St.,100,,,
1777,Long Beach,roosevelt-elementary,1574 Linden Ave.,Long Beach,Roosevelt Elementary,"[('roosevelt elementary', 100.0, 'roosevelt-elementary')]",roosevelt-elementary,Hanford Elementary,Active,870 Davis St.,100,,,
1778,Long Beach,roosevelt-elementary,1574 Linden Ave.,Long Beach,Roosevelt Elementary,"[('roosevelt elementary', 100.0, 'roosevelt-elementary')]",roosevelt-elementary,Compton Unified,Active,700 North Bradfield Ave.,100,,,
1779,Long Beach,roosevelt-elementary,1574 Linden Ave.,Long Beach,Roosevelt Elementary,"[('roosevelt elementary', 100.0, 'roosevelt-elementary')]",roosevelt-elementary,Glendora Unified,Closed,440 S. Pasadena Ave.,100,,,
1780,Long Beach,roosevelt-elementary,1574 Linden Ave.,Long Beach,Roosevelt Elementary,"[('roosevelt elementary', 100.0, 'roosevelt-elementary')]",roosevelt-elementary,Long Beach Unified,Active,1574 Linden Ave.,100,,,
1781,Long Beach,roosevelt-elementary,1574 Linden Ave.,Long Beach,Roosevelt Elementary,"[('roosevelt elementary', 100.0, 'roosevelt-elementary')]",roosevelt-elementary,Lynwood Unified,Active,10835 Mallison Ave.,100,,,
1782,Long Beach,roosevelt-elementary,1574 Linden Ave.,Long Beach,Roosevelt Elementary,"[('roosevelt elementary', 100.0, 'roosevelt-elementary')]",roosevelt-elementary,Pasadena Unified,Closed,315 North Pasadena Ave.,100,,,
1783,Long Beach,roosevelt-elementary,1574 Linden Ave.,Long Beach,Roosevelt Elementary,"[('roosevelt elementary', 100.0, 'roosevelt-elementary')]",roosevelt-elementary,Pomona Unified,Active,701 North Huntington Blvd.,100,,,
1784,Long Beach,roosevelt-elementary,1574 Linden Ave.,Long Beach,Roosevelt Elementary,"[('roosevelt elementary', 100.0, 'roosevelt-elementary')]",roosevelt-elementary,San Gabriel Elementary,Merged,401 S. Walnut Grove,100,,,
1785,Long Beach,roosevelt-elementary,1574 Linden Ave.,Long Beach,Roosevelt Elementary,"[('roosevelt elementary', 100.0, 'roosevelt-elementary')]",roosevelt-elementary,San Gabriel Unified,Active,401 South Walnut Grove Ave.,100,,,
1786,Long Beach,roosevelt-elementary,1574 Linden Ave.,Long Beach,Roosevelt Elementary,"[('roosevelt elementary', 100.0, 'roosevelt-elementary')]",roosevelt-elementary,Santa Monica-Malibu Unified,Active,801 Montana Ave.,100,,,
1787,Long Beach,roosevelt-elementary,1574 Linden Ave.,Long Beach,Roosevelt Elementary,"[('roosevelt elementary', 100.0, 'roosevelt-elementary')]",roosevelt-elementary,Salinas City Elementary,Active,120 Capitol St.,100,,,
1788,Long Beach,roosevelt-elementary,1574 Linden Ave.,Long Beach,Roosevelt Elementary,"[('roosevelt elementary', 100.0, 'roosevelt-elementary')]",roosevelt-elementary,San Bernardino City Unified,Active,1554 Garner Ave.,100,,,
1789,Long Beach,roosevelt-elementary,1574 Linden Ave.,Long Beach,Roosevelt Elementary,"[('roosevelt elementary', 100.0, 'roosevelt-elementary')]",roosevelt-elementary,Stockton Unified,Active,776 South Broadway Ave.,100,,,
1790,Long Beach,roosevelt-elementary,1574 Linden Ave.,Long Beach,Roosevelt Elementary,"[('roosevelt elementary', 100.0, 'roosevelt-elementary')]",roosevelt-elementary,Burlingame Elementary,Active,1151 Vancouver Ave.,100,,,
1791,Long Beach,roosevelt-elementary,1574 Linden Ave.,Long Beach,Roosevelt Elementary,"[('roosevelt elementary', 100.0, 'roosevelt-elementary')]",roosevelt-elementary,Redwood City Elementary,Active,2223 Vera Ave.,100,,,
1792,Long Beach,roosevelt-elementary,1574 Linden Ave.,Long Beach,Roosevelt Elementary,"[('roosevelt elementary', 100.0, 'roosevelt-elementary')]",roosevelt-elementary,Santa Barbara Unified,Active,1990 Laguna St.,100,,,
1793,Long Beach,roosevelt-elementary,1574 Linden Ave.,Long Beach,Roosevelt Elementary,"[('roosevelt elementary', 100.0, 'roosevelt-elementary')]",roosevelt-elementary,Dinuba Elementary,Merged,1311 Euclid Ave.,100,,,
1794,Long Beach,roosevelt-elementary,1574 Linden Ave.,Long Beach,Roosevelt Elementary,"[('roosevelt elementary', 100.0, 'roosevelt-elementary')]",roosevelt-elementary,Dinuba Unified,Active,1311 Euclid Ave.,100,,,
1795,Long Beach,roosevelt-elementary,1574 Linden Ave.,Long Beach,Roosevelt Elementary,"[('roosevelt elementary', 100.0, 'roosevelt-elementary')]",roosevelt-elementary,Lindsay Unified,Active,461 West Hickory,100,,,
1796,Long Beach,roosevelt-elementary,1574 Linden Ave.,Long Beach,Roosevelt Elementary,"[('roosevelt elementary', 100.0, 'roosevelt-elementary')]",roosevelt-elementary,Tulare City,Active,1046 West Sonora Ave.,100,,,
1797,Long Beach,sato-academy-of-mathematics-and-science,1100 Iroquois Ave.,Long Beach,Sato Academy of Mathematics and Science,[],,,,,,,,
1798,Long Beach,signal-hill-elementary,2285 Walnut Ave.,Signal Hill,Signal Hill Elementary,"[('signal hill elementary', 100.0, 'signal-hill-elementary')]",signal-hill-elementary,Long Beach Unified,Active,2285 Walnut Ave.,100,,,
1799,Long Beach,stanford-middle,5871 E. Los Arcos St.,Long Beach,Stanford Middle,"[('stanford middle', 100.0, 'stanford-middle')]",stanford-middle,Long Beach Unified,Active,5871 East Los Arcos St.,100,,,
1800,Long Beach,smith-elementary,565 E. Hill St.,Long Beach,Smith Elementary,"[('emma c smith elementary', 95.0, 'emma-c-smith-elementary')]",emma-c-smith-elementary,,,,95,,,
1801,Long Beach,stephens-middle,1830 W. Columbia St.,Long Beach,Stephens Middle,"[('stephens middle', 100.0, 'stephens-middle')]",stephens-middle,Long Beach Unified,Active,1830 West Columbia St.,100,,,
1802,Long Beach,stevenson-elementary,515 Lime Ave.,Long Beach,Stevenson Elementary,"[('stevenson elementary', 100.0, 'stevenson-elementary')]",stevenson-elementary,Long Beach Unified,Active,515 Lime Ave.,100,,,
1803,Long Beach,stevenson-elementary,515 Lime Ave.,Long Beach,Stevenson Elementary,"[('stevenson elementary', 100.0, 'stevenson-elementary')]",stevenson-elementary,San Diego Unified,Closed,4520 Pocahontas Ave.,100,,,
1804,Long Beach,stevenson-elementary,515 Lime Ave.,Long Beach,Stevenson Elementary,"[('stevenson elementary', 100.0, 'stevenson-elementary')]",stevenson-elementary,Mountain View Whisman,Active,750 San Pierre Way,100,,,
1805,Long Beach,tincher-(k-8),1701 Petaluma Ave.,Long Beach,Tincher (K-8),[],,,,,,,,
1806,Long Beach,twain-elementary,5021 E. Centralia St.,Long Beach,Twain Elementary,"[('twain elementary', 100.0, 'twain-elementary')]",twain-elementary,Long Beach Unified,Active,5021 East Centralia St.,100,,,
1807,Long Beach,twain-elementary,5021 E. Centralia St.,Long Beach,Twain Elementary,"[('twain elementary', 100.0, 'twain-elementary')]",twain-elementary,San Diego Unified,Closed,6402 Linda Vista Rd.,100,,,
1808,Long Beach,washington-middle,1450 Cedar Ave.,Long Beach,Washington Middle,"[('washington middle', 100.0, 'washington-middle')]",washington-middle,Bakersfield City,Active,1101 Noble Ave.,100,,,
1809,Long Beach,washington-middle,1450 Cedar Ave.,Long Beach,Washington Middle,"[('washington middle', 100.0, 'washington-middle')]",washington-middle,Long Beach Unified,Active,1450 Cedar Ave.,100,,,
1810,Long Beach,washington-middle,1450 Cedar Ave.,Long Beach,Washington Middle,"[('washington middle', 100.0, 'washington-middle')]",washington-middle,Salinas Union High,Active,560 Iverson St.,100,,,
1811,Long Beach,washington-middle,1450 Cedar Ave.,Long Beach,Washington Middle,"[('washington middle', 100.0, 'washington-middle')]",washington-middle,La Habra City Elementary,Active,716 East La Habra Blvd.,100,,,
1812,Long Beach,webster-elementary,1755 W. 32nd Way,Long Beach,Webster Elementary,"[('webster elementary', 100.0, 'webster-elementary')]",webster-elementary,Fresno Unified,Active,2600 East Tyler,100,,,
1813,Long Beach,webster-elementary,1755 W. 32nd Way,Long Beach,Webster Elementary,"[('webster elementary', 100.0, 'webster-elementary')]",webster-elementary,Long Beach Unified,Active,1755 West 32nd Way,100,,,
1814,Long Beach,webster-elementary,1755 W. 32nd Way,Long Beach,Webster Elementary,"[('webster elementary', 100.0, 'webster-elementary')]",webster-elementary,Pasadena Unified,Active,2101 East Washington Blvd.,100,,,
1815,Long Beach,webster-elementary,1755 W. 32nd Way,Long Beach,Webster Elementary,"[('webster elementary', 100.0, 'webster-elementary')]",webster-elementary,Santa Monica-Malibu Unified,Active,3602 Winter Canyon,100,,,
1816,Long Beach,webster-elementary,1755 W. 32nd Way,Long Beach,Webster Elementary,"[('webster elementary', 100.0, 'webster-elementary')]",webster-elementary,Golden Valley Unified,Active,36477 Ruth Ave.,100,,,
1817,Long Beach,webster-elementary,1755 W. 32nd Way,Long Beach,Webster Elementary,"[('webster elementary', 100.0, 'webster-elementary')]",webster-elementary,Madera Unified,Merged,,100,,,
1818,Long Beach,webster-elementary,1755 W. 32nd Way,Long Beach,Webster Elementary,"[('webster elementary', 100.0, 'webster-elementary')]",webster-elementary,Madera Unified,Closed,,100,,,
1819,Long Beach,webster-elementary,1755 W. 32nd Way,Long Beach,Webster Elementary,"[('webster elementary', 100.0, 'webster-elementary')]",webster-elementary,San Diego Unified,Active,4801 Elm St.,100,,,
1820,Long Beach,webster-elementary,1755 W. 32nd Way,Long Beach,Webster Elementary,"[('webster elementary', 100.0, 'webster-elementary')]",webster-elementary,Visalia Unified,Closed,315 Pearl St.,100,,,
1821,Long Beach,whittier-elementary,1761 Walnut Ave.,Long Beach,Whittier Elementary,"[('whittier elementary', 100.0, 'whittier-elementary')]",whittier-elementary,Oakland Unified,Closed,6328 East 17th St.,100,,,
1822,Long Beach,whittier-elementary,1761 Walnut Ave.,Long Beach,Whittier Elementary,"[('whittier elementary', 100.0, 'whittier-elementary')]",whittier-elementary,Long Beach Unified,Active,1761 Walnut Ave.,100,,,
1823,Long Beach,whittier-elementary,1761 Walnut Ave.,Long Beach,Whittier Elementary,"[('whittier elementary', 100.0, 'whittier-elementary')]",whittier-elementary,Newport-Mesa Unified,Active,1800 Whittier Ave.,100,,,
1824,Long Beach,whittier-elementary,1761 Walnut Ave.,Long Beach,Whittier Elementary,"[('whittier elementary', 100.0, 'whittier-elementary')]",whittier-elementary,Hemet Unified,Active,400 West Whittier Ave.,100,,,
1825,Long Beach,whittier-elementary,1761 Walnut Ave.,Long Beach,Whittier Elementary,"[('whittier elementary', 100.0, 'whittier-elementary')]",whittier-elementary,San Diego Unified,Closed,3401 Clairemont Dr.,100,,,
1826,Long Beach,willard-elementary,4400 E. 10th St.,Long Beach,Willard Elementary,"[('willard elementary', 100.0, 'willard-elementary')]",willard-elementary,Long Beach Unified,Active,1055 Freeman Ave.,100,,,
1827,Long Beach,willard-elementary,4400 E. 10th St.,Long Beach,Willard Elementary,"[('willard elementary', 100.0, 'willard-elementary')]",willard-elementary,Pasadena Unified,Active,301 South Madre St.,100,,,
1828,Long Beach,wilson-high-school,,,Wilson High School,"[('wilson high', 90.0, 'wilson-high')]",wilson-high,,,,90,,,
1829,Paramount Unified,abraham-lincoln,,,Abraham Lincoln,"[('abraham lincoln', 100.0, 'abraham-lincoln')]",abraham-lincoln,Paramount Unified,Active,15324 California Ave.,100,,,
1830,Paramount Unified,alondra-middle,,,Alondra Middle,"[('alondra middle', 100.0, 'alondra-middle')]",alondra-middle,Paramount Unified,Active,16200 Downey Ave.,100,,,
1831,Paramount Unified,buena-vista-high,,,Buena Vista High,"[('buena vista high', 100.0, 'buena-vista-high')]",buena-vista-high,Paramount Unified,Active,3717 Michelson St.,100,,,
1832,Paramount Unified,buena-vista-high,,,Buena Vista High,"[('buena vista high', 100.0, 'buena-vista-high')]",buena-vista-high,Golden Valley Unified,Closed,16362 Paula Rd.,100,,,
1833,Paramount Unified,buena-vista-high,,,Buena Vista High,"[('buena vista high', 100.0, 'buena-vista-high')]",buena-vista-high,Geyserville Unified,Active,1300 Moody Ln.,100,,,
1834,Paramount Unified,buena-vista-high,,,Buena Vista High,"[('buena vista high', 100.0, 'buena-vista-high')]",buena-vista-high,Ventura Unified,Closed,5670 Telegraph Rd.,100,,,
1835,Paramount Unified,captain-raymond-collins,,,Captain Raymond Collins,"[('captain raymond collins', 100.0, 'captain-raymond-collins')]",captain-raymond-collins,Paramount Unified,Active,6125 Coke St.,100,,,
1836,Paramount Unified,frank-j-zamboni,,,Frank J. Zamboni,"[('frank j zamboni', 100.0, 'frank-j-zamboni')]",frank-j-zamboni,Paramount Unified,Active,15733 South Orange Ave.,100,,,
1837,Paramount Unified,harry-wirtz-elementary,,,Harry Wirtz Elementary,"[('harry wirtz elementary', 100.0, 'harry-wirtz-elementary')]",harry-wirtz-elementary,Paramount Unified,Active,8535 Contreras St.,100,,,
1838,Paramount Unified,hollydale,,,Hollydale,"[('hollydale', 100.0, 'hollydale')]",hollydale,Paramount Unified,Active,5511 Century Blvd.,100,,,
1839,Paramount Unified,howard-tanner,,,Howard Tanner,"[('howard tanner', 100.0, 'howard-tanner')]",howard-tanner,Paramount Unified,Active,7210 Rosecrans Ave.,100,,,
1840,Paramount Unified,jefferson-elementary,,,Jefferson Elementary,"[('jefferson elementary', 100.0, 'jefferson-elementary')]",jefferson-elementary,Oakland Unified,Closed,2035 40th Ave.,100,,,
1841,Paramount Unified,jefferson-elementary,,,Jefferson Elementary,"[('jefferson elementary', 100.0, 'jefferson-elementary')]",jefferson-elementary,San Leandro Unified,Active,14300 Bancroft Ave.,100,,,
1842,Paramount Unified,jefferson-elementary,,,Jefferson Elementary,"[('jefferson elementary', 100.0, 'jefferson-elementary')]",jefferson-elementary,Clovis Unified,Active,1880 Fowler Ave.,100,,,
1843,Paramount Unified,jefferson-elementary,,,Jefferson Elementary,"[('jefferson elementary', 100.0, 'jefferson-elementary')]",jefferson-elementary,Fresno Unified,Active,202 North Mariposa St.,100,,,
1844,Paramount Unified,jefferson-elementary,,,Jefferson Elementary,"[('jefferson elementary', 100.0, 'jefferson-elementary')]",jefferson-elementary,Kings Canyon Joint Unified,Active,1037 East Duff Ave.,100,,,
1845,Paramount Unified,jefferson-elementary,,,Jefferson Elementary,"[('jefferson elementary', 100.0, 'jefferson-elementary')]",jefferson-elementary,Sanger Unified,Active,1110 Tucker St.,100,,,
1846,Paramount Unified,jefferson-elementary,,,Jefferson Elementary,"[('jefferson elementary', 100.0, 'jefferson-elementary')]",jefferson-elementary,Eureka City Elementary,Merged,1000 B St.,100,,,
1847,Paramount Unified,jefferson-elementary,,,Jefferson Elementary,"[('jefferson elementary', 100.0, 'jefferson-elementary')]",jefferson-elementary,Eureka City Schools,Closed,1000 B St.,100,,,
1848,Paramount Unified,jefferson-elementary,,,Jefferson Elementary,"[('jefferson elementary', 100.0, 'jefferson-elementary')]",jefferson-elementary,Calexico Unified,Active,1120 East Seventh St.,100,,,
1849,Paramount Unified,jefferson-elementary,,,Jefferson Elementary,"[('jefferson elementary', 100.0, 'jefferson-elementary')]",jefferson-elementary,Bakersfield City,Active,816 Lincoln St.,100,,,
1850,Paramount Unified,jefferson-elementary,,,Jefferson Elementary,"[('jefferson elementary', 100.0, 'jefferson-elementary')]",jefferson-elementary,Taft City,Active,318 Taylor St.,100,,,
1851,Paramount Unified,jefferson-elementary,,,Jefferson Elementary,"[('jefferson elementary', 100.0, 'jefferson-elementary')]",jefferson-elementary,Compton Unified,Active,2508 East 133rd St.,100,,,
1852,Paramount Unified,jefferson-elementary,,,Jefferson Elementary,"[('jefferson elementary', 100.0, 'jefferson-elementary')]",jefferson-elementary,Lennox,Active,10322 Condon Ave.,100,,,
1853,Paramount Unified,jefferson-elementary,,,Jefferson Elementary,"[('jefferson elementary', 100.0, 'jefferson-elementary')]",jefferson-elementary,Paramount Unified,Active,8600 Jefferson St.,100,,,
1854,Paramount Unified,jefferson-elementary,,,Jefferson Elementary,"[('jefferson elementary', 100.0, 'jefferson-elementary')]",jefferson-elementary,Pasadena Unified,Closed,1500 East Villa St.,100,,,
